60
0 386.330559 57.698939 798 2665 2726
1 87.012964 426.879945 869 2881 2725
2 399.001406 16.634438 854 2872 2797
3 46.081720 495.463144 845 2838 2692
4 201.723757 371.188838 857 2685 2701
5 409.890782 34.369935 888 2883 2799
6 460.696753 430.333200 899 2958 2996
7 226.022916 267.153460 883 2830 2838
8 260.057015 278.258930 870 2835 2780
9 466.927091 143.616373 811 2842 2526
10 21.561430 382.959246 843 2858 2838
11 25.154609 273.513665 871 2685 2719
12 45.444686 288.829556 851 2740 2635
13 395.226832 77.360919 863 2812 2641
14 249.363032 44.483627 819 2589 2662
15 366.926849 439.552139 862 2724 2784
16 469.402340 245.132187 851 2944 2761
17 285.033648 60.526438 828 2823 2663
18 148.082500 322.584099 850 2771 2742
19 360.052397 400.643261 841 2730 2740
20 429.397463 383.161770 851 2763 2859
21 33.070744 319.991010 863 2894 2895
22 5.621550 481.385404 826 2491 2725
23 488.701741 110.160534 842 2604 2756
24 129.866372 164.108998 863 2778 2679
25 31.863881 36.248926 849 2772 2786
26 399.501208 416.797873 894 2969 2892
27 344.854860 475.624675 885 2821 3008
28 1.554794 131.429102 811 2711 2595
29 446.788762 178.722477 866 2790 2854
30 477.225956 236.643009 907 2972 2993
31 213.544469 41.897646 807 2536 2737
32 392.164251 104.574692 816 2810 2805
33 279.945833 49.608083 855 2754 2743
34 100.513058 322.959036 827 2461 2701
35 396.323679 12.072394 833 2618 2636
36 411.121587 220.520448 830 2892 2769
37 112.517277 77.871702 835 2652 2700
38 479.663619 206.449516 819 2597 2715
39 163.934703 250.554352 871 2649 2763
40 21.492590 225.959686 849 2878 2762
41 474.459756 245.113851 867 2829 2823
42 374.597584 361.599409 876 2783 2752
43 125.016009 144.063727 837 2750 2737
44 460.381338 129.145896 842 2675 2784
45 35.670200 9.046037 833 2690 2786
46 39.376467 300.289015 807 2738 2690
47 386.391131 75.737400 851 2904 2879
48 21.842040 99.172407 856 2824 2823
49 49.113519 450.910709 842 2871 2828
50 387.370322 32.999286 836 2802 2684
51 260.699000 68.094649 884 2816 2904
52 108.096888 284.402317 839 2758 2723
53 282.887188 484.963427 819 2615 2628
54 463.968994 426.875662 831 2784 2952
55 405.294606 286.438328 837 2661 2640
56 337.299175 487.226719 850 2687 2563
57 39.374962 274.994190 853 2766 2846
58 458.406945 445.528069 884 2915 2832
59 165.822718 482.419813 830 2845 2710
94
0 5
0 17
0 47
0 50
1 4
1 10
1 34
1 49
1 59
2 5
2 35
2 50
3 22
3 49
3 59
4 7
4 8
4 18
4 19
4 53
4 59
5 50
6 26
6 54
6 58
7 8
7 18
7 39
7 51
8 42
8 55
9 29
9 44
10 21
10 49
11 40
11 57
12 34
12 46
12 52
12 57
13 32
13 47
14 31
14 33
14 51
15 19
15 26
15 27
16 36
16 41
16 55
17 33
17 47
17 51
18 34
18 39
18 52
19 26
19 42
20 26
20 42
20 54
20 55
21 34
21 46
22 49
23 44
24 39
24 40
24 43
25 37
25 45
25 48
27 56
28 40
28 48
29 36
29 38
30 38
30 41
31 37
32 44
33 51
34 46
34 52
36 55
37 43
37 48
39 52
42 55
43 48
53 56
53 59
4 4 0.050000 0.050000 0.050000
semilla: 1221226899
