60
0 425.478940 24.550114 862 2793 2814
1 141.148826 288.321491 852 2804 2813
2 240.938472 452.898488 836 2797 2703
3 2.206941 92.051851 864 2807 2901
4 435.568278 96.051031 822 2609 2757
5 285.751439 124.428548 831 2735 2672
6 355.942178 320.177565 841 2640 2791
7 406.531229 70.371498 855 2790 2822
8 61.865083 266.457316 853 2653 2689
9 240.922756 188.762439 837 2647 2734
10 321.167798 367.187654 878 2716 2844
11 202.570418 101.022988 780 2653 2758
12 474.451075 99.218589 862 2805 2798
13 306.220705 151.390028 805 2591 2642
14 452.311859 5.413848 829 2658 2839
15 347.757486 260.072627 849 2823 2682
16 365.421674 142.069640 832 2752 2733
17 122.487066 140.116665 827 2603 2678
18 349.525999 483.460858 821 2708 2594
19 491.739383 163.817294 840 2805 2708
20 297.553692 484.907905 888 2752 2590
21 77.655866 162.137290 829 2728 2729
22 342.213636 84.587371 827 2676 2673
23 32.823923 171.674856 828 2712 2704
24 195.429065 76.289695 837 2641 2610
25 301.497713 272.068062 830 2636 2650
26 104.157153 69.276062 859 2754 2796
27 489.429479 341.245631 868 2749 2864
28 185.277664 461.705936 850 2819 2897
29 177.139513 183.791821 859 2840 2693
30 311.903333 159.325070 836 2749 2742
31 322.020803 203.632606 842 2866 2678
32 6.949405 298.649100 854 2727 2784
33 473.142357 103.599104 838 2791 2739
34 175.661247 338.583462 840 2721 2687
35 90.284995 419.908367 883 2735 2835
36 340.525403 210.441721 843 2730 2753
37 457.644291 127.590499 899 2914 2802
38 400.849703 80.957559 882 2804 2772
39 213.965822 123.564391 840 2782 2868
40 209.676838 38.622060 850 2844 2770
41 308.978343 499.011821 838 2748 2823
42 119.103086 265.566463 831 2822 2847
43 496.260511 150.416013 849 2766 2843
44 263.007243 362.734001 871 2783 2820
45 185.569219 361.858340 842 2774 2666
46 398.274098 292.773079 836 2743 2640
47 318.355783 105.645504 846 2767 2702
48 346.134349 480.006441 832 2726 2680
49 416.655300 225.625645 857 2762 2797
50 245.330053 262.197365 848 2725 2773
51 207.307166 211.531989 820 2838 2700
52 2.906250 345.337105 807 2597 2604
53 189.278324 200.783473 841 2797 2746
54 202.427895 205.625715 843 2838 2822
55 260.571177 419.771940 854 2690 2746
56 348.508782 387.097658 837 2709 2747
57 134.016325 412.367478 877 2891 2958
58 290.583504 336.952292 878 2812 2770
59 119.596674 61.298739 855 2711 2644
103
0 7
0 14
1 34
1 42
1 50
1 51
1 53
2 20
2 28
2 55
3 23
3 26
4 7
4 33
4 37
4 38
5 9
5 13
5 39
5 47
6 10
6 15
6 25
6 46
6 56
6 58
7 38
8 21
8 23
8 32
8 42
9 13
9 31
9 39
9 50
9 51
10 55
10 56
10 58
11 17
11 24
11 39
12 33
13 30
13 47
15 25
15 36
15 46
15 49
16 22
16 30
16 36
16 38
16 47
16 49
17 21
17 26
17 29
18 48
19 43
19 49
20 41
20 55
21 23
21 42
22 38
22 47
24 40
24 59
25 31
25 50
25 58
26 59
27 46
27 56
28 45
28 57
29 39
29 53
30 31
31 36
32 52
33 37
33 43
34 45
34 50
35 52
35 57
36 49
37 43
37 49
41 48
42 53
44 45
44 55
44 58
45 55
45 57
46 49
48 56
50 51
51 54
53 54
4 4 0.050000 0.050000 0.050000
semilla: 1227881108
