60
0 386.318819 360.392257 826 2635 2575
1 415.040609 87.518058 874 2774 2748
2 270.812557 46.637205 876 2796 2678
3 333.108423 53.272636 892 2885 2864
4 199.982949 113.422619 832 2785 2719
5 181.032536 113.835409 863 2902 2696
6 416.041780 414.204139 824 2725 2763
7 270.548717 112.286820 849 2808 2823
8 184.985186 46.014275 857 2766 2785
9 434.088682 228.478822 799 2778 2617
10 310.863160 177.129692 877 2751 2847
11 120.916187 238.360856 785 2681 2639
12 167.100566 459.213627 839 2731 2700
13 420.114301 361.050894 884 2823 2793
14 162.273917 337.722298 893 2866 2861
15 21.942961 295.338372 860 2921 2873
16 28.242089 164.791509 870 2849 2949
17 37.486064 28.282106 824 2637 2652
18 427.624245 80.688077 818 2661 2708
19 200.401327 145.110171 881 2751 2822
20 393.507904 187.340139 853 2625 2840
21 152.431934 423.514381 855 2777 2746
22 262.340241 152.426593 848 2741 2825
23 97.702594 87.494349 885 2784 2758
24 107.865906 402.276633 826 2863 2766
25 121.079489 482.978552 866 2833 2736
26 427.894768 127.366427 817 2696 2711
27 328.308147 375.019903 913 2843 2941
28 228.917626 418.537481 834 2620 2658
29 457.493727 97.063134 901 2922 2875
30 218.612235 215.839933 823 2605 2799
31 54.973110 433.053902 790 2549 2511
32 336.284298 430.191024 834 2702 2746
33 162.921867 227.817720 891 2793 2773
34 108.389108 195.730776 848 2622 2580
35 32.323988 269.265253 881 2693 2717
36 436.920660 325.529596 844 2634 2822
37 452.547782 470.577309 886 2844 2843
38 9.506180 270.374339 813 2642 2644
39 176.923468 52.724324 862 2713 2802
40 76.672422 133.401086 825 2822 2671
41 242.495639 124.206854 846 2751 2693
42 165.820527 445.592832 877 2677 2713
43 43.932457 372.808868 811 2763 2632
44 418.311078 54.292924 877 2841 2823
45 145.166624 315.444636 890 2843 2830
46 149.242195 313.565848 862 2865 2726
47 313.463713 384.631471 839 2583 2722
48 461.367160 197.851367 843 2736 2835
49 105.518211 444.567713 829 2699 2659
50 104.844515 121.760160 844 2688 2784
51 484.302307 168.877765 890 2815 2846
52 488.247186 470.461921 837 2847 2568
53 385.273265 287.767095 832 2640 2779
54 424.311184 398.066520 920 2782 2918
55 229.974756 185.730096 858 2759 2839
56 459.294192 357.492911 855 2791 2787
57 48.827382 141.814198 862 2706 2706
58 298.342516 242.671774 827 2712 2751
59 400.913729 157.040288 888 2822 2908
102
0 13
0 27
0 53
1 3
1 18
1 26
2 3
2 7
2 8
3 7
3 44
4 5
4 19
4 41
5 19
5 39
5 50
6 32
6 37
6 54
7 22
7 41
8 39
9 20
9 36
9 48
9 53
10 20
10 22
10 58
11 33
11 34
11 35
11 46
12 25
12 42
13 36
13 54
13 56
14 21
14 24
14 28
14 46
15 35
15 38
15 43
15 45
16 34
16 35
16 57
17 23
18 29
18 44
19 33
19 34
19 41
19 55
20 48
20 59
21 24
21 42
21 49
22 41
22 55
23 39
23 50
24 31
24 43
24 49
25 49
26 29
26 48
26 51
26 59
27 47
27 58
28 42
28 47
29 51
30 33
30 55
30 58
31 43
31 49
32 47
33 46
34 40
34 50
35 38
35 45
36 53
36 56
37 52
40 50
40 57
43 45
45 46
48 51
48 59
53 58
54 56
55 58
4 4 0.050000 0.050000 0.050000
semilla: 1221226896
