60
0 386.307080 163.085575 854 2714 2809
1 317.695100 1.541927 810 2791 2723
2 43.815931 414.349965 849 2710 2792
3 360.185530 138.202232 828 2694 2722
4 127.752834 141.885946 852 2889 2806
5 493.287553 183.900640 795 2629 2700
6 85.547275 293.050080 843 2628 2613
7 376.138932 267.026445 833 2572 2787
8 77.589102 40.031598 856 2812 2737
9 257.745867 434.794774 868 2661 2679
10 423.897838 450.966368 846 2731 2786
11 140.821907 293.791561 811 2825 2700
12 127.639481 236.763748 823 2668 2659
13 178.394113 269.850237 919 2933 3137
14 384.405686 206.364611 810 2630 2655
15 251.012780 271.799424 910 2671 2806
16 187.683847 402.410749 805 2741 2583
17 339.825854 453.121973 846 2910 2747
18 35.361021 312.685122 845 2737 2871
19 394.305767 97.021662 824 2745 2799
20 189.404617 323.396559 912 2947 2835
21 101.508752 57.591363 882 2840 2912
22 47.394611 61.230376 903 2922 2771
23 361.173685 246.125640 851 2859 2661
24 279.292464 68.445028 863 3073 2874
25 132.579685 266.766093 854 2774 2777
26 40.404793 83.358080 843 2820 2817
27 338.959506 392.412410 835 2749 2772
28 416.159307 389.474085 899 3019 3009
29 421.457077 429.091027 846 2758 2618
30 363.363139 44.269933 826 2758 2593
31 149.897448 326.410046 838 2749 2723
32 367.417183 180.589834 858 2857 2726
33 222.443085 100.926263 824 2603 2813
34 272.641452 284.882478 823 2621 2688
35 177.813049 3.907102 827 2468 2682
36 84.883963 144.762736 835 2650 2484
37 228.511170 87.232376 849 2850 2781
38 83.682409 450.253001 860 2784 2721
39 312.308851 474.860042 832 2665 2687
40 163.664888 215.775996 850 2840 2836
41 134.548944 364.102112 841 2745 2878
42 271.941097 14.023112 874 2718 2927
43 349.593329 115.079503 838 2671 2626
44 297.933641 370.708680 873 2839 2783
45 137.559336 459.751917 824 2718 2773
46 180.738017 163.852512 810 2651 2594
47 75.013432 250.747512 852 2847 2862
48 55.059690 388.210739 853 2621 2774
49 436.162139 77.078445 885 2697 2709
50 43.229058 50.776787 850 2819 2823
51 364.315566 51.719073 844 2725 2752
52 353.499128 259.843445 816 2808 2720
53 384.175989 345.839707 866 2835 2820
54 134.024482 49.469814 830 2595 2654
55 113.196563 494.626991 871 2642 2819
56 492.916248 443.384671 904 2680 2917
57 397.366436 37.696296 846 2712 2716
58 286.116497 259.957688 849 2714 2665
59 43.204488 137.834066 817 2655 2789
101
0 3
0 5
0 32
1 30
1 42
2 38
2 48
3 19
3 32
3 43
4 21
4 36
4 46
4 54
5 14
5 49
6 11
6 18
6 25
6 47
7 23
7 52
7 53
8 21
8 22
8 50
9 16
9 39
9 44
10 17
10 29
10 56
11 13
11 25
11 31
12 25
12 36
12 40
12 47
13 15
13 20
13 25
13 40
14 23
14 32
15 20
15 34
15 58
16 20
16 41
16 45
17 27
17 29
17 39
18 48
19 43
19 49
19 51
19 57
20 31
20 44
21 36
21 54
22 26
22 50
23 52
24 37
24 42
24 43
24 51
25 47
26 59
27 28
27 44
27 53
28 29
28 53
30 51
30 57
31 41
33 37
33 46
33 54
34 44
34 58
35 37
35 42
35 54
36 47
36 59
37 54
38 41
38 45
38 55
40 46
41 45
41 48
43 51
45 55
49 57
52 58
4 4 0.050000 0.050000 0.050000
semilla: 1221226893
