100
0 386.330559 57.698939 484 1622 1630
1 80.303889 167.466978 484 1579 1617
2 347.838738 125.672320 524 1779 1673
3 474.517396 213.881404 526 1733 1652
4 457.868663 398.616957 504 1713 1660
5 40.159782 465.463023 492 1717 1586
6 323.012134 364.927939 539 1680 1611
7 211.733520 105.268905 520 1649 1670
8 390.280590 445.870131 499 1717 1567
9 37.343111 125.661094 560 1710 1762
10 338.532264 211.757746 544 1768 1807
11 102.080258 162.894355 525 1725 1695
12 244.658391 473.579307 509 1661 1648
13 411.392313 270.611095 533 1729 1713
14 9.510863 349.076309 539 1754 1749
15 115.552066 83.572385 490 1692 1461
16 273.373334 85.618348 497 1715 1686
17 496.625843 290.547057 500 1730 1691
18 326.102692 307.949823 518 1647 1633
19 163.930036 172.106739 516 1616 1635
20 362.667094 345.843614 491 1565 1533
21 437.344131 442.814147 509 1691 1613
22 338.393375 377.449198 527 1688 1564
23 273.995139 36.302269 496 1608 1578
24 436.711146 304.238667 508 1584 1638
25 91.178648 439.540571 514 1602 1692
26 328.451151 278.501816 528 1718 1708
27 85.280851 315.259433 512 1794 1650
28 264.178170 42.511256 477 1549 1511
29 73.418966 452.558708 522 1806 1684
30 308.310967 282.423752 484 1606 1610
31 147.653804 117.491597 537 1754 1725
32 410.227045 185.947705 473 1576 1607
33 125.430967 118.258770 516 1600 1694
34 465.871505 402.379911 529 1726 1741
35 175.866326 285.336050 518 1735 1814
36 453.694259 239.411480 510 1642 1684
37 153.908224 235.527195 485 1454 1544
38 315.009148 358.758377 523 1493 1676
39 120.255853 140.119230 500 1649 1666
40 415.393813 23.819141 530 1706 1643
41 403.609038 457.094729 510 1648 1641
42 436.473487 309.898501 501 1672 1672
43 252.687527 419.266028 513 1627 1654
44 367.675893 28.736675 534 1847 1755
45 314.771097 357.828408 527 1702 1836
46 20.927911 235.406920 509 1627 1685
47 174.030193 425.445520 514 1709 1605
48 240.241972 246.825806 488 1567 1643
49 245.111475 88.558333 530 1701 1717
50 21.492764 228.878922 541 1705 1780
51 414.233489 22.256140 541 1782 1694
52 461.790468 312.400603 462 1463 1639
53 449.507218 367.817908 519 1712 1851
54 29.478823 450.575615 480 1616 1561
55 360.672988 330.912097 495 1667 1599
56 428.787942 138.945297 496 1577 1608
57 10.940891 383.554989 498 1480 1639
58 374.976106 223.416275 508 1521 1607
59 23.097760 204.053241 500 1609 1569
60 78.892287 442.662076 500 1686 1742
61 412.640204 243.911095 503 1780 1600
62 9.689313 348.285797 509 1564 1641
63 496.795486 141.728597 482 1564 1556
64 237.580542 16.167121 510 1644 1700
65 276.562938 193.301147 509 1575 1596
66 114.791419 299.374293 511 1642 1624
67 380.116716 121.637506 507 1708 1697
68 141.407345 133.255608 552 1753 1821
69 458.005507 198.559918 509 1691 1581
70 444.355627 285.023498 537 1761 1691
71 259.635874 200.141443 496 1556 1559
72 204.302084 205.118447 527 1682 1683
73 26.637486 196.234385 486 1566 1624
74 315.866827 273.764423 525 1733 1724
75 157.371444 441.867175 483 1648 1682
76 396.530713 491.695733 506 1494 1593
77 208.246153 493.100373 482 1676 1605
78 229.311641 40.753306 502 1789 1702
79 221.816252 65.752773 506 1673 1724
80 84.629390 366.164926 507 1706 1661
81 220.374610 336.068791 523 1735 1757
82 472.541164 499.349419 494 1715 1669
83 461.071844 234.481465 517 1640 1666
84 109.065404 62.236862 492 1728 1641
85 380.139671 7.442291 499 1715 1718
86 259.588190 398.701665 559 1651 1744
87 66.661172 374.323597 487 1623 1619
88 433.637337 142.715633 481 1534 1605
89 462.816278 53.179882 502 1662 1558
90 407.963515 142.796330 507 1712 1749
91 443.030345 11.004406 479 1602 1638
92 229.556782 160.839747 494 1585 1623
93 201.999322 2.611114 507 1571 1582
94 128.766125 172.257200 519 1654 1487
95 422.704045 386.879163 519 1712 1745
96 331.907993 377.640103 515 1616 1754
97 341.778597 272.884067 525 1792 1695
98 444.751999 446.852491 489 1694 1534
99 244.778488 492.046897 520 1713 1759
173
0 40
0 44
0 67
1 9
1 11
1 73
2 10
2 16
2 65
2 67
3 69
3 83
4 21
4 34
4 53
4 95
5 29
5 54
6 20
6 38
6 96
7 19
7 31
7 49
7 79
7 92
8 12
8 22
8 41
8 95
9 15
9 73
10 58
10 65
10 74
10 97
11 39
11 94
12 43
12 47
12 99
13 55
13 61
13 70
13 97
14 57
14 62
14 87
15 33
15 84
16 28
16 49
17 36
17 52
17 83
18 26
18 30
18 45
18 55
19 37
19 68
19 72
19 92
19 94
20 22
20 55
20 95
21 34
21 41
21 95
21 98
22 96
23 28
23 44
24 42
24 70
25 60
25 75
25 87
26 74
26 97
27 46
27 62
27 66
27 80
28 49
28 64
28 78
29 60
30 48
30 74
30 81
31 33
31 68
32 58
32 61
32 69
32 88
32 90
33 39
33 68
34 98
35 37
35 48
35 66
35 81
36 61
36 70
36 83
37 66
37 72
37 94
38 45
38 86
39 68
39 94
40 51
40 91
41 76
42 52
42 53
42 55
43 47
43 86
44 85
45 81
46 50
46 62
47 75
47 77
47 80
47 81
48 71
48 72
48 81
49 79
50 59
51 85
52 53
52 70
53 95
54 57
54 87
56 88
56 89
56 90
57 87
58 61
58 97
59 73
60 87
63 69
63 88
63 89
64 78
64 93
65 71
65 74
67 90
69 88
71 72
71 92
72 92
75 77
76 82
76 99
77 99
78 79
80 87
81 86
82 98
84 93
89 91
6 7 0.050000 0.050000 0.050000
semilla: 1221226899
