60
0 386.322732 426.161151 883 2844 2788
1 390.211387 282.773829 812 2571 2636
2 497.592158 31.394181 806 2753 2732
3 254.306099 122.602490 836 2764 2630
4 3.414074 380.348882 847 2878 2793
5 456.497222 348.816838 891 2768 2858
6 454.928495 483.214942 888 2718 2735
7 38.541484 266.716727 846 2725 2745
8 422.776457 103.914802 846 2756 2684
9 499.893356 207.632304 847 2686 2768
10 288.077046 210.913209 889 2751 2677
11 198.645626 137.029271 787 2705 2565
12 129.965790 335.038835 877 2697 2702
13 280.733887 294.438878 821 2671 2730
14 371.655648 416.480669 850 2805 2713
15 391.559519 440.828948 842 2763 2744
16 125.833720 387.324674 824 2762 2663
17 105.551038 496.303266 839 2612 2752
18 175.722226 363.454343 888 2778 2969
19 249.679705 366.802128 835 2819 2655
20 312.136165 72.521439 881 2780 2816
21 348.738267 244.057651 861 2797 2856
22 207.213761 141.679711 856 2663 2768
23 404.586405 383.704640 857 2695 2945
24 416.680435 148.065666 888 2875 2838
25 206.806225 292.225255 831 2833 2869
26 43.067420 334.126621 860 2860 2784
27 325.356810 271.898508 826 2715 2565
28 296.999676 173.555516 805 2673 2659
29 432.412210 52.011606 850 2849 2683
30 263.756424 454.211663 869 2756 2794
31 168.777595 145.041180 888 2803 2929
32 391.969741 335.429815 849 2641 2757
33 79.959903 386.084961 856 2561 2625
34 372.778928 295.440343 856 2983 2805
35 149.027120 198.800678 889 2861 2760
36 214.752301 341.914665 843 2646 2732
37 52.243236 52.075463 820 2865 2759
38 445.441794 40.225455 876 2798 2798
39 39.948394 412.655306 841 2752 2783
40 213.047570 190.512057 859 2737 2851
41 481.345189 468.599822 848 2748 2742
42 212.382611 14.546758 800 2579 2730
43 204.913178 475.788048 890 2753 2883
44 107.131949 66.666462 813 2799 2580
45 127.160719 190.211329 836 2692 2678
46 113.955321 247.073503 841 2661 2678
47 298.806667 43.648379 862 2873 2884
48 482.424005 100.254714 886 2824 3003
49 73.885039 285.858218 850 2908 2818
50 8.717230 10.489524 860 2868 2888
51 431.637101 24.757791 879 2838 2825
52 426.828461 205.939553 815 2656 2677
53 451.471936 388.823348 808 2543 2775
54 187.218855 87.303635 866 2781 2747
55 160.797479 23.232438 880 2788 2863
56 62.501467 462.161379 838 2792 2781
57 275.368006 110.082383 866 2769 2822
58 229.662316 434.545465 835 2677 2833
59 213.841156 28.308379 885 2744 2795
107
0 14
0 15
0 23
1 21
1 34
1 52
2 38
2 48
3 22
3 28
3 54
3 57
4 26
4 39
5 9
5 32
5 53
6 15
6 41
7 26
7 49
8 20
8 24
8 29
8 48
9 48
9 52
10 13
10 21
10 27
10 28
10 40
11 22
11 31
11 54
12 16
12 18
12 25
12 26
12 46
12 49
13 19
13 25
13 27
13 36
14 19
14 23
14 30
16 17
16 18
16 33
16 43
17 43
17 56
18 36
18 58
19 36
19 58
20 29
20 47
20 57
21 27
21 34
21 52
22 40
23 32
23 53
24 28
24 52
25 35
25 36
25 40
25 46
26 33
26 49
27 34
28 40
28 57
29 38
29 48
30 58
31 35
31 44
31 45
32 34
33 39
35 40
35 45
35 46
37 44
37 50
38 48
38 51
39 56
41 53
42 55
42 59
43 58
44 54
44 55
45 46
46 49
47 59
54 55
54 59
55 59
57 59
4 4 0.050000 0.050000 0.050000
semilla: 1221226897
