60
0 386.314906 294.623363 787 2780 2609
1 353.859653 319.194619 836 2746 2712
2 492.978151 483.783068 839 2543 2668
3 448.847021 271.888974 892 2841 2847
4 332.113486 331.354247 816 2625 2689
5 354.295856 150.444280 851 2831 2732
6 461.277060 183.542832 849 2824 2775
7 310.952319 175.621135 843 2819 2881
8 495.287314 293.883412 843 2712 2827
9 434.795662 110.699596 864 2914 2844
10 128.560768 220.820531 887 2822 2910
11 106.099840 220.012059 835 2671 2757
12 185.918114 225.749855 861 2706 2824
13 187.864164 433.000064 838 2713 2744
14 369.364550 409.984755 880 2878 2838
15 490.692223 64.198985 834 2667 2675
16 474.059281 14.342372 902 2846 2907
17 221.224063 112.829851 838 2873 2753
18 30.309206 406.819462 870 2746 2669
19 414.753723 265.828919 877 2876 2876
20 237.286906 81.026933 854 2629 2720
21 0.991400 162.457549 860 2858 2623
22 68.949227 329.662448 821 2687 2594
23 78.951473 437.405349 833 2805 2738
24 92.336797 404.550514 809 2706 2675
25 43.317917 44.228048 858 2672 2762
26 60.766581 303.927011 805 2645 2699
27 367.181298 216.072048 837 2642 2740
28 281.423707 388.246205 831 2867 2746
29 130.970505 221.271847 841 2693 2832
30 317.363622 430.391842 789 2656 2854
31 433.292780 351.754140 809 2737 2615
32 62.733673 364.846934 822 2763 2620
33 288.823737 260.547188 822 2660 2612
34 159.190244 10.425023 903 2936 2957
35 446.529545 322.056633 880 2746 2699
36 222.796098 34.022448 844 2680 2839
37 70.698399 227.998085 824 2682 2716
38 74.327340 219.609837 839 2833 2812
39 118.208166 224.650448 877 2834 2857
40 108.622153 112.527276 802 2636 2669
41 110.757289 497.752986 884 2875 2788
42 42.145973 347.365829 815 2778 2668
43 282.288396 421.066502 925 2894 2772
44 429.304542 321.433263 823 2587 2710
45 28.637251 306.283681 831 2629 2642
46 347.758996 285.441803 844 2851 2706
47 197.042785 198.083215 885 2872 2845
48 48.724914 419.621643 896 2790 2688
49 354.165271 455.715114 828 2763 2715
50 186.293943 42.295089 830 2615 2779
51 257.962281 72.060756 831 2807 2649
52 434.592913 203.086681 875 2706 2778
53 403.785160 417.176284 807 2702 2655
54 130.592420 366.800027 841 2750 2686
55 43.937720 461.266407 796 2754 2655
56 286.761704 103.963621 846 2742 2797
57 369.520001 22.657692 791 2434 2573
58 113.341915 437.561631 817 2755 2767
59 488.866158 373.510644 867 2841 2778
106
0 1
0 19
0 44
0 46
1 4
1 46
2 53
2 59
3 8
3 19
3 35
3 52
4 14
4 28
5 7
5 9
5 27
5 56
5 57
6 9
6 52
7 27
7 33
7 47
7 56
8 35
8 59
9 15
9 57
10 29
10 39
11 38
11 39
11 40
12 29
12 33
12 47
12 54
13 43
13 54
13 58
14 30
14 49
14 53
15 16
16 57
17 20
17 40
17 47
18 32
18 48
19 27
19 44
19 52
20 36
20 51
21 25
21 38
21 40
22 26
22 32
22 42
22 54
23 24
23 41
23 48
23 55
23 58
24 32
24 48
24 54
24 58
25 34
25 40
26 37
26 45
27 33
27 46
27 52
28 43
30 43
30 49
31 35
31 44
31 53
31 59
32 42
32 48
32 54
33 46
33 47
34 50
35 44
35 59
36 50
36 51
37 38
40 47
40 50
41 55
41 58
42 45
48 55
51 56
51 57
56 57
4 4 0.050000 0.050000 0.050000
semilla: 1221226895
